scientific name,Chinese name,first flowering month,last flowering month,first fruiting month,last fruiting name,family name,genus name,woodiness
Sarcopyramis nepalensis,ÖîÍ·ºì,8,10,9,12,Melastomataceae,Sarcopyramis,CB
Sarcosperma laurinum,ÈâÊµÊ÷,8,9,12,1,Sapotaceae,Sarcosperma,WD
Sargentodoxa cuneata,´óÑªÌÙ,4,5,6,9,Lardizabalaceae,Sargentodoxa,WD
Sasa longiligulata,³àÖñ,NA,NA,NA,NA,Poaceae,Sasa,WD
Sassafras tzumu,éßÄ¾,3,4,8,9,Lauraceae,Sassafras,WD
Saurauia tristyla,Ë®¶«¸ç,6,7,9,11,Actinidiaceae,Saurauia,WD
Sauropus androgynus,ÊØ¹¬Ä¾,4,12,4,12,Euphorbiaceae,Sauropus,WD
Sauropus bacciformis,°¬İÀ,4,12,4,12,Euphorbiaceae,Sauropus,CB
Sauropus garrettii,²ÔÒ¶ÊØ¹¬Ä¾,4,8,8,11,Euphorbiaceae,Sauropus,WD
Sauropus quadrangularis,·½Ö¦ÊØ¹¬Ä¾,4,12,NA,NA,Euphorbiaceae,Sauropus,WD
Saururus chinensis,Èı°×²İ,4,6,NA,NA,Saururaceae,Saururus,CB
Saussurea acrophila,ÆÆÑªµ¤,7,10,7,10,Asteraceae,NA,NA
Saussurea amara,²İµØ·çÃ«¾Õ,7,10,7,10,Asteraceae,Saussurea,CB
Saussurea bullockii,Â¬É½·çÃ«¾Õ,7,10,7,10,Asteraceae,Saussurea,CB
Saussurea deltoidea,Èı½ÇÒ¶·çÃ«¾Õ,8,11,8,11,Asteraceae,Saussurea,CB
Saussurea japonica,·çÃ«¾Õ,8,11,8,11,Asteraceae,Saussurea,CB
Sauvagesia rhodoleuca,ºÏÖù½ğÁ«Ä¾,4,5,6,7,Ochnaceae,Sauvagesia,WD
Saxifraga mengtzeana,ÃÉ×Ô»¢¶ú²İ,5,10,5,10,Saxifragaceae,Saxifraga,CB
Scaevola hainanensis,Ğ¡²İº£Í©,3,12,3,12,Goodeniaceae,Scaevola,WD
Scaevola sericea,²İº£Í©,9,11,NA,NA,Goodeniaceae,Scaevola,WD
Scaevola taccada,²İº£Í©,4,12,4,12,Goodeniaceae,NA,NA
Schefflera bodinieri,¶ÌĞò¶ìÕÆ²ñ,11,11,4,4,Araliaceae,Schefflera,WD
Schefflera delavayi,ËëĞò¶ìÕÆ²ñ,10,11,11,2,Araliaceae,Schefflera,WD
Schefflera heptaphylla,¶ìÕÆ²ñ,9,12,12,2,Araliaceae,Schefflera,WD
Schefflera insignis,·Û±³¶ìÕÆ²ñ,10,11,NA,NA,Araliaceae,Schefflera,WD
Schefflera metcalfiana,¶àÒ¶¶ìÕÆ²ñ,10,11,NA,NA,Araliaceae,Schefflera,WD
Schefflera minutistellata,ĞÇÃ«Ñ¼½ÅÄ¾,9,9,10,10,Araliaceae,Schefflera,WD
Schefflera pauciflora,ÇòĞò¶ìÕÆ²ñ,5,9,6,12,Araliaceae,Schefflera,WD
Schima argentea,ÒøÄ¾ºÉ,7,8,NA,NA,Theaceae,Schima,WD
Schima brevipedicellata,¶Ì¹£Ä¾ºÉ,7,8,10,10,Theaceae,Schima,WD
Schima crenata,¶Û³İÄ¾ºÉ,7,8,NA,NA,Theaceae,Schima,WD
Schima remotiserrata,Êè³İÄ¾ºÉ,8,9,NA,NA,Theaceae,Schima,WD
Schima superba,Ä¾ºÉ,6,8,NA,NA,Theaceae,Schima,WD
Schima wallichii,ºìÄ¾ºÉ,4,5,11,12,Theaceae,Schima,WD
Schisandra arisanensis subsp. viridis,ÂÌÒ¶ÎåÎ¶×Ó,4,6,6,9,Schisandraceae,Schisandra,WD
Schisandra henryi,Òí¹£ÎåÎ¶×Ó,4,6,5,10,Schisandraceae,Schisandra,WD
Schisandra longipes,³¤±úÎåÎ¶×Ó,4,5,7,8,Schisandraceae,Schisandra,WD
Schisandra pubescens,Ã«Ò¶ÎåÎ¶×Ó,5,6,7,9,Schisandraceae,Schisandra,WD
Schisandra pubinervis,Ã«ÂöÎåÎ¶×Ó,6,7,7,8,Schisandraceae,Schisandra,WD
Schisandra sphenanthera,»ªÖĞÎåÎ¶×Ó,4,7,7,9,Schisandraceae,Schisandra,WD
Schisandra tomentella,ÈáÃ«ÎåÎ¶×Ó,5,5,NA,NA,Schisandraceae,Schisandra,WD
Schizachyrium brevifolium,ÁÑïû²İ,7,12,7,12,Poaceae,Schizachyrium,CB
Schizachyrium fragile,Ğ±ĞëÁÑïû²İ,8,12,8,12,Poaceae,Schizachyrium,CB
Schizachyrium sanguineum,ºìÁÑïû²İ,7,12,7,12,Poaceae,Schizachyrium,CB
Schizocapsa plantaginea,ÁÑ¹ûÊí,4,11,4,11,Taccaceae,Schizocapsa,CB
Schizophragma hypoglaucum,°×±³×êµØ·ç,6,7,9,10,Saxifragaceae,Schizophragma,WD
Schizophragma integrifolium,×êµØ·ç,6,7,10,11,Saxifragaceae,Schizophragma,WD
Schizophragma integrifolium var. glaucescens,·ÛÂÌ×êµØ·ç,6,6,10,10,Saxifragaceae,Schizophragma,WD
Schizophragma molle,ÈáÃ«×êµØ·ç,6,7,9,10,Saxifragaceae,Schizophragma,WD
Schizostachyum dumetorum,ÃçÖñ×Ğ,NA,NA,NA,NA,Poaceae,Schizostachyum,WD
Schizostachyum funghomii,É³ÂŞµ¥Öñ,NA,NA,NA,NA,Poaceae,Schizostachyum,WD
Schnabelia oligophylla,ËÄÀâ²İ,4,5,5,6,Verbenaceae,Schnabelia,CB
Schoenoplectus juncoides,Ó©İş,8,11,8,11,Cyperaceae,Schoenoplectus,CB
Schoenoplectus mucronatus,,5,8,5,8,Cyperaceae,NA,NA
Schoenoplectus mucronatus subsp. robustus,Ë®Ã«»¨,5,11,5,11,Cyperaceae,Schoenoplectus,CB
Schoenoplectus subulatus,×ê°úË®´Ğ,7,10,7,10,Cyperaceae,Schoenoplectus,CB
Schoenoplectus supinus,,7,9,7,9,Cyperaceae,NA,NA
Schoenoplectus tabernaemontani,Ë®´Ğ,6,9,6,9,Cyperaceae,Schoenoplectus,CB
Schoenoplectus triqueter,ÈıÀâË®´Ğ,6,10,6,10,Cyperaceae,Schoenoplectus,CB
Schoenoplectus wallichii,ÖíÃ«²İ,8,11,8,11,Cyperaceae,Schoenoplectus,CB
Schoenorchis gemmata,³×´½À¼,3,6,4,7,Orchidaceae,Schoenorchis,CB
Schoenus calostachyus,³¤Ëë³à¼ıÉ¯,7,9,7,9,Cyperaceae,Schoenus,CB
Schoepfia chinensis,»ªÄÏÇàÆ¤Ä¾,2,4,4,6,Olacaceae,Schoepfia,WD
Schoepfia jasminodora,ÇàÆ¤Ä¾,3,5,4,6,Olacaceae,Schoepfia,WD
Scirpus chunianus,³ÂÊÏË‘²İ,3,4,3,4,Cyperaceae,Scirpus,CB
Scirpus filipes,Ï¸Ö¦Ë‘²İ,3,6,3,6,Cyperaceae,Scirpus,CB
Scirpus lushanensis,Â®É½Ë‘²İ,6,7,8,9,Cyperaceae,Scirpus,CB
Scirpus rosthornii,°ÙÇòË‘²İ,5,9,5,9,Cyperaceae,Scirpus,CB
Scirpus ternatanus,°ÙËëË‘²İ,7,8,7,8,Cyperaceae,Scirpus,CB
Scleria biflora,¶ş»¨ÕäÖéÃ©,8,9,8,9,Cyperaceae,Scleria,CB
Scleria ciliaris,»ªÕäÖéÃ©,12,4,12,4,Cyperaceae,Scleria,CB
Scleria corymbosa,É¡·¿ÕäÖéÃ©,6,11,6,11,Cyperaceae,Scleria,CB
Scleria harlandii,Ô²¸ÑÕäÖéÃ©,3,9,3,9,Cyperaceae,Scleria,CB
Scleria hookeriana,ºÚÁÛÕäÖéÃ©,5,7,5,7,Cyperaceae,Scleria,CB
Scleria laxa,ÊèËÉÕäÖéÃ©,8,10,8,10,Cyperaceae,Scleria,CB
Scleria levis,Ã«¹ûÕäÖéÃ©,6,9,6,9,Cyperaceae,Scleria,CB
Scleria lithosperma,Ê¯¹ûÕäÖéÃ©,6,10,6,10,Cyperaceae,Scleria,CB
Scleria novae-hollandiae,½Ç¼ÜÕäÖéÃ©,7,10,7,10,Cyperaceae,NA,NA
Scleria oblata,±â¹ûÕäÖéÃ©,NA,NA,NA,NA,Cyperaceae,NA,NA
Scleria parvula,Ğ¡ĞÍÕäÖéÃ©,8,9,8,9,Cyperaceae,Scleria,CB
Scleria poaeformis,µ¾ĞÎÕäÖéÃ©,NA,NA,NA,NA,Cyperaceae,Scleria,CB
Scleria purpurascens,×Ï»¨ÕäÖéÃ©,6,8,6,8,Cyperaceae,Scleria,CB
Scleria radula,¹â¹ûÕäÖéÃ©,4,8,4,8,Cyperaceae,Scleria,CB
Scleria rugosa,´¹ĞòÕäÖéÃ©,8,8,8,8,Cyperaceae,Scleria,CB
Scleria terrestris,¸ß¸ÑÕäÖéÃ©,5,10,5,10,Cyperaceae,Scleria,CB
Scleria tonkinensis,Ô½ÄÏÕäÖéÃ©,4,7,4,7,Cyperaceae,Scleria,CB
Scolopia chinensis,¹‹–°,11,12,NA,NA,Flacourtiaceae,Scolopia,WD
Scolopia saeva,¹ã¶«¹‹–°,6,8,9,11,Flacourtiaceae,Scolopia,WD
Scrophularia ningpoensis,Ğş²Î,6,7,9,11,Scrophulariaceae,Scrophularia,CB
Scurrula chingii,ÂÑÒ¶Àæ¹û¼ÄÉú,10,2,3,5,Loranthaceae,Scurrula,WD
Scurrula notothixoides,Ğ¡Ò¶Àæ¹û¼ÄÉú,9,3,9,3,Loranthaceae,Scurrula,WD
Scurrula parasitica,ºì»¨¼ÄÉú,10,12,10,1,Loranthaceae,Scurrula,WD
Scurrula parasitica var. graciliflora,Ğ¡ºì»¨¼ÄÉú,2,12,2,12,Loranthaceae,Scurrula,WD
Scutellaria barbata,°ëÖ¦Á«,4,9,NA,NA,Lamiaceae,Scutellaria,CB
Scutellaria formosana,À¶»¨»ÆÜË,8,9,10,11,Lamiaceae,Scutellaria,CB
Scutellaria grossecrenata,´Ö³İ»ÆÜË,5,5,NA,NA,Lamiaceae,Scutellaria,CB
Scutellaria incisa,ÁÑÒ¶»ÆÜË,6,6,NA,NA,Lamiaceae,Scutellaria,CB
Scutellaria indica,º«ĞÅ²İ,6,6,8,9,Lamiaceae,Scutellaria,CB
Scutellaria indica var. elliptica,º«ĞÅ²İ³¤Ã«±äÖÖ,NA,NA,NA,NA,Lamiaceae,Scutellaria,CB
Scutellaria indica var. parvifolia,º«ĞÅ²İĞ¡Ò¶±äÖÖ,NA,NA,NA,NA,Lamiaceae,Scutellaria,CB
Scutellaria indica var. subacaulis,º«ĞÅ²İËõ¾¥±äÖÖ,NA,NA,NA,NA,Lamiaceae,Scutellaria,CB
Scutellaria javanica,×¦ÍÛ»ÆÜË,4,5,NA,NA,Lamiaceae,Scutellaria,CB
Scutellaria nigrocardia,ºÚĞÄ»ÆÜË,4,4,NA,NA,Lamiaceae,Scutellaria,CB
Scutellaria oligophlebia,ÉÙÂö»ÆÜË,4,4,NA,NA,Lamiaceae,Scutellaria,CB
Scutellaria stenosiphon,ÏÁ¹Ü»ÆÜË,NA,NA,NA,NA,Lamiaceae,Scutellaria,CB
Scutellaria subintegra,Á½¹ã»ÆÜË,8,10,11,11,Lamiaceae,Scutellaria,CB
Scutellaria wongkei,ÄÏÔÁ»ÆÜË,6,6,6,6,Lamiaceae,Scutellaria,CB
Scutellaria yingtakensis,Ó¢µÂ»ÆÜË,4,5,7,8,Lamiaceae,Scutellaria,CB
Sebastiania chamaelea,µØÑîÌÒ,1,12,1,12,Euphorbiaceae,Sebastiania,CB
Secamone elliptica,öêÓãÌÙ,7,8,9,12,Asclepiadaceae,Secamone,WD
Secamone sinica,µõÉ½ÌÒ,5,6,9,10,Asclepiadaceae,Secamone,WD
Securidaca inappendiculata,²õÒíÌÙ,5,8,10,12,Polygalaceae,Securidaca,WD
Securidaca yaoshanensis,ÑşÉ½²õÒíÌÙ,6,6,10,10,Polygalaceae,Securidaca,WD
Sedirea subparishii,¶Ì¾¥İà¼¹À¼,5,5,NA,NA,Orchidaceae,Sedirea,CB
Sedum alfredii,¶«ÄÏ¾°Ìì,4,5,6,8,Crassulaceae,Sedum,CB
Sedum baileyi,¶ÔÒ¶¾°Ìì,4,5,6,7,Crassulaceae,Sedum,CB
Sedum bulbiferum,ÖéÑ¿¾°Ìì,4,5,6,7,Crassulaceae,Sedum,CB
Sedum drymarioides,´óÒ¶»ğÑæ²İ,4,5,6,7,Crassulaceae,Sedum,CB
Sedum emarginatum,°¼Ò¶¾°Ìì,4,5,6,7,Crassulaceae,Sedum,CB
Sedum grammophyllum,ºÌÒ¶¾°Ìì,5,5,NA,NA,Crassulaceae,Sedum,CB
Sedum hakonense,±¾Öİ¾°Ìì,8,8,9,9,Crassulaceae,Sedum,CB
Sedum japonicum,ÈÕ±¾¾°Ìì,4,6,7,8,Crassulaceae,Sedum,CB
Sedum lineare,·ğ¼×²İ,4,5,6,7,Crassulaceae,Sedum,CB
Sedum lungtsuanense,ÁúÈª¾°Ìì,4,5,6,7,Crassulaceae,Sedum,CB
Sedum oligospermum,´ó°ú¾°Ìì,6,9,8,11,Crassulaceae,Sedum,CB
Sedum sarmentosum,´¹Åè²İ,4,5,6,7,Crassulaceae,Sedum,CB
Sedum subtile,Ï¸Ğ¡¾°Ìì,4,5,6,8,Crassulaceae,Sedum,CB
Sedum tetractinum,ËÄÃ¢¾°Ìì,8,9,9,10,Crassulaceae,Sedum,CB
Semiaquilegia adoxoides,Ìì¿û,3,4,4,5,Ranunculaceae,Semiaquilegia,CB
Semiliquidambar cathayensis,°ë·ãºÉ,5,5,NA,NA,Hamamelidaceae,Semiliquidambar,WD
Semiliquidambar caudata,³¤Î²°ë·ãºÉ,4,4,NA,NA,Hamamelidaceae,Semiliquidambar,WD
Semiliquidambar chingii,Ï¸±ú°ë·ãºÉ,5,6,NA,NA,Hamamelidaceae,Semiliquidambar,WD
Senecio ambraceus,çúçêÇ§Àï¹â,8,9,NA,NA,Asteraceae,Senecio,CB
Senecio stauntonii,ÃöÔÁÇ§Àï¹â,10,11,NA,NA,Asteraceae,Senecio,CB
Senecio subdentatus,½üÈ«ÔµÇ§Àï¹â,5,6,NA,NA,Asteraceae,Senecio,CB
Senna septemtrionalis,¹âÒ¶¾öÃ÷,5,7,10,11,Fabaceae,NA,NA
Senna sulfurea,·ÛÒ¶¾öÃ÷,1,12,1,12,Fabaceae,NA,NA
Serissa japonica,ÁùÔÂÑ©,5,7,NA,NA,Rubiaceae,Serissa,WD
Serissa serissoides,°×Âí¹Ç,4,6,NA,NA,Rubiaceae,Serissa,WD
Serratula chinensis,»ªÂé»¨Í·,7,10,7,10,Asteraceae,Serratula,CB
Sesamum indicum,Ö¥Âé,8,9,NA,NA,Pedaliaceae,Sesamum,CB
Sesbania bispinosa,´ÌÌïİ¼,8,12,8,12,Fabaceae,Sesbania,CB
Sesuvium portulacastrum,º£Âí³İ,4,7,NA,NA,Aizoaceae,Sesuvium,CB
Setaria faberi,´ó¹·Î²²İ,7,10,7,10,Poaceae,Setaria,CB
Setaria forbesiana,Î÷ÄÏİ³²İ,7,10,7,10,Poaceae,Setaria,CB
Setaria plicata,ÖåÒ¶¹·Î²²İ,6,10,6,10,Poaceae,Setaria,CB
Sheareria nana,ÏºĞë²İ,8,10,NA,NA,Asteraceae,Sheareria,CB
Sida acuta,»Æ»¨ïş,4,12,NA,NA,Malvaceae,Sida,CB
Sida alnifolia,èçÒ¶»Æ»¨ïş,7,12,NA,NA,Malvaceae,Sida,WD
Sida alnifolia var. microphylla,Ğ¡Ò¶»Æ»¨ïş,NA,NA,NA,NA,Malvaceae,Sida,WD
Sida alnifolia var. obovata,µ¹ÂÑÒ¶»Æ»¨ïş,NA,NA,NA,NA,Malvaceae,Sida,WD
Sida alnifolia var. orbiculata,Ô²Ò¶»Æ»¨ïş,NA,NA,NA,NA,Malvaceae,Sida,WD
Sida chinensis,ÖĞ»ª»Æ»¨ïş,10,4,NA,NA,Malvaceae,Sida,WD
Sida cordata,³¤¹£»Æ»¨ïş,7,2,NA,NA,Malvaceae,Sida,WD
Sida cordifolia,ĞÄÒ¶»Æ»¨ïş,1,12,NA,NA,Malvaceae,Sida,WD
Sida mysorensis,Õ³Ã«»Æ»¨ïş,10,4,NA,NA,Malvaceae,Sida,CB
Sida rhombifolia,°×±³»Æ»¨ïş,9,12,NA,NA,Malvaceae,Sida,WD
Sida subcordata,°ôÒ¶»Æ»¨ïş,9,1,NA,NA,Malvaceae,Sida,WD
Sida yunnanensis,ÔÆÄÏ»Æ»¨ïş,9,12,NA,NA,Malvaceae,Sida,WD
Siegesbeckia glabrescens,Ã«¹£Øgİ²,4,9,6,11,Asteraceae,Siegesbeckia,CB
Siegesbeckia orientalis,Øgİ²,4,9,6,11,Asteraceae,Siegesbeckia,CB
Siegesbeckia pubescens,ÏÙ¹£Øgİ²,5,8,6,10,Asteraceae,Siegesbeckia,CB
Siegesbeckia pubescens f. eglandulosa,,NA,NA,NA,NA,Asteraceae,NA,NA
Sigesbeckia glabrescens,Ã«¹£Øgİ²,NA,NA,NA,NA,Asteraceae,NA,NA
Sigesbeckia orientalis,Øgİ²,NA,NA,NA,NA,Asteraceae,NA,NA
Silene aprica,Å®Â¦²Ë,3,8,3,8,Caryophyllaceae,Silene,CB
Sindora glabra,ÓÍéª,4,5,6,8,Fabaceae,Sindora,WD
Sinoadina racemosa,¼¦×ĞÄ¾,5,12,5,12,Rubiaceae,Sinoadina,WD
Sinobambusa farinosa,°×Æ¤ÌÆÖñ,NA,NA,NA,NA,Poaceae,Sinobambusa,WD
Sinobambusa intermedia,ÁÀÉÀÖñ,NA,NA,NA,NA,Poaceae,Sinobambusa,WD
Sinobambusa rubroligula,ºìÉàÌÆÖñ,NA,NA,NA,NA,Poaceae,Sinobambusa,WD
Sinobambusa tootsik,ÌÆÖñ,NA,NA,NA,NA,Poaceae,Sinobambusa,WD
Sinobambusa tootsik var. laeta,ÂúÉ½±¬Öñ,NA,NA,NA,NA,Poaceae,Sinobambusa,WD
Sinodolichos lagopus,»ª±â¶¹,11,11,NA,NA,Fabaceae,Sinodolichos,CB
Sinofranchetia chinensis,´®¹ûÌÙ,5,6,9,10,Lardizabalaceae,Sinofranchetia,WD
Sinojackia henryi,Àâ¹û³Ó´¸Ê÷,3,4,6,7,Styracaceae,Sinojackia,WD
Sinojackia rehderiana,ÏÁ¹û³Ó´¸Ê÷,4,5,7,8,Styracaceae,Sinojackia,WD
Sinomenium acutum,·çÁú,6,8,11,12,Menispermaceae,Sinomenium,WD
Sinosenecio latouchei,°×±³ÆÑ¶ù¸ù,4,4,NA,NA,Asteraceae,Sinosenecio,CB
Sinosenecio oldhamianus,ÆÑ¶ù¸ù,1,12,NA,NA,Asteraceae,Sinosenecio,CB
Sinosenecio saxatilis,ÑÒÉúÆÑ¶ù¸ù,5,6,5,6,Asteraceae,Sinosenecio,CB
Sinosideroxylon pedunculatum,Ìúé­,5,8,NA,NA,Sapotaceae,Sinosideroxylon,WD
Sinosideroxylon wightianum,¸ïÒ¶Ìúé­,6,8,NA,NA,Sapotaceae,Sinosideroxylon,WD
Siphocranion macranthum,Í²¹Ú»¨,7,10,10,11,Lamiaceae,Siphocranion,CB
Siphocranion nudipes,¹â±úÍ²¹Ú»¨,7,9,10,11,Lamiaceae,Siphocranion,CB
Siphonostegia chinensis,ÒõĞĞ²İ,6,8,NA,NA,Scrophulariaceae,Siphonostegia,CB
Siphonostegia laeta,ÏÙÃ«ÒõĞĞ²İ,7,9,9,10,Scrophulariaceae,Siphonostegia,CB
Siraitia grosvenorii,ÂŞºº¹û,6,8,7,10,Cucurbitaceae,Siraitia,CB
Skimmia arborescens,ÇÇÄ¾ÒğÓó,12,2,10,12,Rutaceae,Skimmia,WD
Skimmia reevesiana,ÒğÓó,3,5,9,11,Rutaceae,Skimmia,WD
Sloanea dasycarpa,Ä¤Ò¶ºï»¶Ï²,4,5,9,10,Elaeocarpaceae,Sloanea,WD
Sloanea integrifolia,È«Ò¶ºï»¶Ï²,NA,NA,NA,NA,Elaeocarpaceae,Sloanea,WD
Sloanea leptocarpa,±¡¹ûºï»¶Ï²,4,6,9,9,Elaeocarpaceae,Sloanea,WD
Sloanea sinensis,ºï»¶Ï²,8,10,6,8,Elaeocarpaceae,Sloanea,WD
Smilax aberrans,Íä¹£İÃİÖ,3,4,9,12,Liliaceae,Smilax,WD
Smilax arisanensis,¼âÒ¶İÃİÖ,4,5,10,11,Liliaceae,Smilax,WD
Smilax aspericaulis,ğàÖ¦İÃİÖ,11,2,6,8,Liliaceae,Smilax,WD
Smilax bracteata,Ô²×¶İÃİÖ,11,2,6,8,Liliaceae,Smilax,WD
Smilax chapaensis,ÃÜğàİÃİÖ,2,3,10,11,Liliaceae,Smilax,WD
Smilax china,İÃİÖ,2,5,9,11,Liliaceae,Smilax,WD
Smilax chingii,ÈáÃ«İÃİÖ,3,4,11,12,Liliaceae,Smilax,WD
Smilax cocculoides,ÒøÒ¶İÃİÖ,2,4,11,11,Liliaceae,Smilax,WD
Smilax corbularia,¿ğÌõİÃİÖ,5,8,11,12,Liliaceae,Smilax,WD
Smilax davidiana,Ğ¡¹ûİÃİÖ,3,4,10,11,Liliaceae,Smilax,WD
Smilax discotis,ÍĞ±úİÃİÖ,4,5,10,10,Liliaceae,Smilax,WD
Smilax ferox,³¤ÍĞİÃİÖ,3,4,10,11,Liliaceae,Smilax,WD
Smilax glabra,ÍÁÜòÜß,7,11,11,4,Liliaceae,Smilax,WD
Smilax glaucochina,ºÚ¹ûİÃİÖ,3,5,10,11,Liliaceae,Smilax,WD
Smilax hayatae,ÁâÒ¶İÃİÖ,4,5,10,12,Liliaceae,Smilax,WD
Smilax hypoglauca,·Û±³İÃİÖ,7,8,12,12,Liliaceae,Smilax,WD
Smilax kwangsiensis,ÔµÃ«İÃİÖ,8,8,10,11,Liliaceae,Smilax,WD
Smilax kwangsiensis var. setulosa,Ğ¡¸ÖÃ«İÃİÖ,NA,NA,NA,NA,Liliaceae,Smilax,WD
Smilax lanceifolia,Âí¼×İÃİÖ,3,4,10,11,Liliaceae,Smilax,WD
Smilax lanceifolia var. elongata,ÕÛÖ¦İÃİÖ,3,4,10,11,Liliaceae,Smilax,WD
Smilax lanceifolia var. opaca,°µÉ«İÃİÖ,9,11,11,11,Liliaceae,Smilax,WD
Smilax lebrunii,´Ö²ÚİÃİÖ,3,4,10,11,Liliaceae,Smilax,WD
Smilax megacarpa,´ó¹ûİÃİÖ,10,12,5,6,Liliaceae,Smilax,WD
Smilax nervomarginata,ÔµÂöİÃİÖ,4,5,10,10,Liliaceae,Smilax,WD
Smilax nipponica,°×±³Å£Î²²Ë,4,5,8,9,Liliaceae,Smilax,CB
Smilax ocreata,±§¾¥İÃİÖ,3,6,7,10,Liliaceae,Smilax,WD
Smilax ovalifolia,ÂÑÒ¶İÃİÖ,NA,NA,NA,NA,Liliaceae,Smilax,WD
Smilax perfoliata,´©ÇÊİÃİÖ,3,6,7,10,Liliaceae,Smilax,WD
Smilax polycolea,ºì¹ûİÃİÖ,4,5,9,10,Liliaceae,Smilax,WD
Smilax retroflexa,²Ô°×İÃİÖ,4,4,11,11,Liliaceae,Smilax,WD
Smilax riparia,Å£Î²²Ë,4,7,9,10,Liliaceae,Smilax,CB
Smilax scobinicaulis,¶Ì¹£İÃİÖ,5,6,9,10,Liliaceae,Smilax,WD
Smilax stans,ÇÊ±úİÃİÖ,5,6,10,10,Liliaceae,Smilax,WD
Smithia ciliata,ÔµÃ«ºÏÒ¶¶¹,8,9,10,11,Fabaceae,Smithia,CB
Smithia conferta,ÃÜ½ÚÆÂÓÍ¸Ê,7,10,7,10,Fabaceae,Smithia,CB
Smithia sensitiva,ÆÂÓÍ¸Ê,8,9,9,10,Fabaceae,Smithia,CB
Solanum americanum,ÉÙ»¨Áú¿û,6,10,7,1,Solanaceae,Solanum,CB
Solanum japonense,Ò°º£ÇÑ,6,9,9,11,Solanaceae,Solanum,CB
Solanum lasiocarpum,Ã«ÇÑ,6,10,11,12,Solanaceae,Solanum,CB
Solanum lyratum,°×Ó¢,6,8,11,12,Solanaceae,Solanum,CB
Solanum macaonense,É½ÇÑ,1,12,1,12,Solanaceae,Solanum,CB
Solanum melongena,ÇÑ,NA,NA,NA,NA,Solanaceae,Solanum,CB
Solanum merrillianum,¹âÖ¦Ä¾Áú¿û,1,12,1,12,Solanaceae,Solanum,CB
Solanum pittosporifolium,º£Í©Ò¶°×Ó¢,5,8,9,12,Solanaceae,Solanum,WD
Solanum procumbens,º£ÄÏÇÑ,3,8,9,12,Solanaceae,Solanum,WD
Solanum pseudocapsicum var. diflorum,Éºº÷¶¹,4,7,8,12,Solanaceae,Solanum,WD
Solanum violaceum,´ÌÌìÇÑ,5,5,NA,NA,Solanaceae,Solanum,WD
Solena amplexicaulis,Ã©¹Ï,5,8,8,11,Cucurbitaceae,Solena,CB
Solidago decurrens,Ò»Ö¦»Æ»¨,4,11,4,11,Asteraceae,Solidago,CB
Solidago virgaurea,Ã«¹ûÒ»Ö¦»Æ»¨,6,9,6,9,Asteraceae,Solidago,CB
Sonchus lingianus,ÄÏ¿àÜÄ²Ë,7,10,7,10,Asteraceae,Sonchus,CB
Sonerila alata,³á¾¥·ä¶·²İ,8,8,8,8,Melastomataceae,Sonerila,CB
Sonerila alata var. triangula,¶Ìİà·ä¶·²İ,7,7,10,10,Melastomataceae,Sonerila,CB
Sonerila cantonensis,,6,10,12,2,Melastomataceae,NA,NA
Sonerila erecta,Ö±Á¢·ä¶·²İ,7,10,10,12,Melastomataceae,Sonerila,CB
Sonerila maculata,Ïª±ßÉ£ÀÕ²İ,6,10,8,12,Melastomataceae,Sonerila,CB
Sonerila plagiocardia,º£ÌÄÒ¶·ä¶·²İ,8,9,10,11,Melastomataceae,Sonerila,CB
Sonneratia alba,±­İàº£É£,3,5,9,12,Lythraceae,Sonneratia,WD
Sophora flavescens,¿à²Î,6,8,8,10,Fabaceae,Sophora,CB
Sophora franchetiana,Ãö»±,4,10,4,10,Fabaceae,Sophora,WD
Sophora japonica var. pubescens,Ã«Ò¶»±,7,8,8,10,Fabaceae,Sophora,WD
Sophora tomentosa,ÈŞÃ«»±,8,10,9,12,Fabaceae,Sophora,WD
Sopubia trifida,¶Ì¹Ú²İ,6,7,9,9,Scrophulariaceae,Sopubia,CB
Sorbus alnifolia,Ë®ÓÜ»¨é±,5,5,8,9,Rosaceae,Sorbus,WD
Sorbus caloneura,ÃÀÂö»¨é±,4,4,5,11,Rosaceae,Sorbus,WD
Sorbus caloneura var. kwangtungensis,¹ã¶«ÃÀÂö»¨é±,NA,NA,NA,NA,Rosaceae,Sorbus,WD
Sorbus corymbifera,ğà¹û»¨é±,1,2,8,9,Rosaceae,Sorbus,WD
Sorbus dunnii,×ØÂö»¨é±,5,5,8,9,Rosaceae,Sorbus,WD
Sorbus folgneri,Ê¯»Ò»¨é±,4,5,5,12,Rosaceae,Sorbus,WD
Sorbus hemsleyi,½­ÄÏ»¨é±,5,5,8,9,Rosaceae,Sorbus,WD
Sorbus keissleri,Ã«Ğò»¨é±,5,5,8,9,Rosaceae,Sorbus,WD
Sorbus megalocarpa,´ó¹û»¨é±,4,4,7,8,Rosaceae,Sorbus,WD
Sorghum bicolor,¸ßÁ»,6,9,6,9,Poaceae,Sorghum,CB
Sorghum nitidum,¹â¸ßÁ»,6,11,6,11,Poaceae,Sorghum,CB
Sorghum propinquum,Äâ¸ßÁ»,6,11,6,11,Poaceae,Sorghum,CB
Spathoglottis pubescens,°úÉàÀ¼,7,10,NA,NA,Orchidaceae,Spathoglottis,CB
Spatholirion longifolium,ÖñÒ¶¼ªÏé²İ,6,8,7,9,Commelinaceae,Spatholirion,CB
