scientific name,Chinese name,first flowering month,last flowering month,first fruiting month,last fruiting name,family name,genus name,woodiness
Swertia hickinii,Õã½­â¯ÑÀ²Ë,10,11,NA,NA,Gentianaceae,Swertia,CB
Swertia macrosperma,´ó×Ñâ¯ÑÀ²Ë,7,11,7,11,Gentianaceae,Swertia,CB
Swertia nervosa,Ò¶Âöâ¯ÑÀ²Ë,9,12,9,12,Gentianaceae,Swertia,CB
Sycopsis sinensis,Ë®Ë¿Àæ,4,6,7,9,Hamamelidaceae,Sycopsis,WD
Sycopsis triplinervia,ÈıÂöË®Ë¿Àæ,4,6,6,9,Hamamelidaceae,Sycopsis,WD
Symplocos adenophylla,ÏÙÒ¶É½·¯,7,8,7,8,Symplocaceae,Symplocos,WD
Symplocos adenopus,ÏÙ±úÉ½Ñâ,11,12,7,8,Symplocaceae,Symplocos,WD
Symplocos anomala,±¡Ò¶É½·¯,4,12,4,12,Symplocaceae,Symplocos,WD
Symplocos atriolivacea,éÏé­É½·¯,7,11,7,11,Symplocaceae,Symplocos,WD
Symplocos austrosinensis,ÄÏ¹úÉ½·¯,6,10,6,10,Symplocaceae,Symplocos,WD
Symplocos cochinchinensis,Ô½ÄÏÉ½·¯,8,9,10,11,Symplocaceae,Symplocos,WD
Symplocos cochinchinensis subsp. laurina,»ÆÅ£ÄÌÊ÷,8,12,3,6,Symplocaceae,Symplocos,WD
Symplocos cochinchinensis var. angustifolia,ÏÁÒ¶É½Ñâ,NA,NA,NA,NA,Symplocaceae,Symplocos,WD
Symplocos cochinchinensis var. laurina,»ÆÅ£ÄÌÊ÷,NA,NA,NA,NA,Symplocaceae,Symplocos,WD
Symplocos congesta,ÃÜ»¨É½·¯,8,11,1,2,Symplocaceae,Symplocos,WD
Symplocos dolichotricha,³¤Ã«É½·¯,7,11,7,11,Symplocaceae,Symplocos,WD
Symplocos dryophila,¼áÄ¾É½·¯,3,5,7,7,Symplocaceae,Symplocos,WD
Symplocos fordii,ÈıÁÑÉ½·¯,5,11,5,11,Symplocaceae,Symplocos,WD
Symplocos glandulifera,ÏÙÔµÉ½·¯,2,10,2,10,Symplocaceae,Symplocos,WD
Symplocos glauca,ÑòÉàÊ÷,4,8,8,10,Symplocaceae,Symplocos,WD
Symplocos groffii,Ã«É½·¯,4,4,6,7,Symplocaceae,Symplocos,WD
Symplocos heishanensis,º£Í©É½·¯,2,5,6,9,Symplocaceae,Symplocos,WD
Symplocos lancifolia,¹âÒ¶É½·¯,3,11,6,12,Symplocaceae,Symplocos,WD
Symplocos lucida,¹âÁÁÉ½·¯,3,4,6,8,Symplocaceae,Symplocos,WD
Symplocos ovatilobata,µ¥»¨É½·¯,10,11,1,2,Symplocaceae,Symplocos,WD
Symplocos paniculata,°×Ì´,4,5,8,9,Symplocaceae,Symplocos,WD
Symplocos paucinervia,ÉÙÂöÉ½·¯,9,9,NA,NA,Symplocaceae,Symplocos,WD
Symplocos pendula,µõÖÓÉ½·¯,6,8,9,11,Symplocaceae,Symplocos,WD
Symplocos pendula var. hirtistylis,ÄÏÁëÉ½·¯,NA,NA,NA,NA,Symplocaceae,Symplocos,WD
Symplocos poilanei,´Ô»¨É½·¯,6,9,10,2,Symplocaceae,Symplocos,WD
Symplocos pseudobarberina,ÌúÉ½·¯,10,11,5,5,Symplocaceae,Symplocos,WD
Symplocos racemosa,Öé×ĞÊ÷,2,3,6,6,Symplocaceae,Symplocos,WD
Symplocos ramosissima,¶à»¨É½·¯,4,5,5,6,Symplocaceae,Symplocos,WD
Symplocos stellaris,ÀÏÊóÊ¸,4,5,6,6,Symplocaceae,Symplocos,WD
Symplocos sulcata,¹µ²ÛÉ½·¯,5,11,3,10,Symplocaceae,Symplocos,WD
Symplocos sumuntia,É½·¯,2,3,6,7,Symplocaceae,Symplocos,WD
Symplocos viridissima,ÂÌÖ¦É½·¯,3,5,7,7,Symplocaceae,Symplocos,WD
Symplocos wikstroemiifolia,Î¢Ã«É½·¯,3,3,10,10,Symplocaceae,Symplocos,WD
Syndiclis anlungensis,°²ÁúÓÍ¹ûÕÁ,6,6,NA,NA,Lauraceae,Syndiclis,WD
Syndiclis chinensis,ÓÍ¹ûÕÁ,4,5,9,10,Lauraceae,Syndiclis,WD
Syndiclis kwangsiensis,¹ãÎ÷ÓÍ¹ûÕÁ,4,4,6,6,Lauraceae,Syndiclis,WD
Syneilesis aconitifolia,ÍÃ¶ùÉ¡,6,7,8,10,Asteraceae,Syneilesis,CB
Synotis alata,³á±úºÏ¶ú¾Õ,8,11,NA,NA,Asteraceae,Synotis,CB
Synotis austroyunnanensis,µáÄÏºÏ¶ú¾Õ,NA,NA,NA,NA,Asteraceae,Synotis,CB
Synotis cappa,ÃÜ»¨ºÏ¶ú¾Õ,9,1,NA,NA,Asteraceae,Synotis,WD
Synotis changiana,ÕØå¹Î²Ò©¾Õ,10,11,NA,NA,Asteraceae,Synotis,CB
Synotis chingiana,×ÓÅ©ºÏ¶ú¾Õ,10,10,NA,NA,Asteraceae,Synotis,CB
Synotis damiaoshanica,´óÃçÉ½ºÏ¶ú¾Õ,10,10,NA,NA,Asteraceae,Synotis,CB
Synotis guizhouensis,Ç­ºÏ¶ú¾Õ,9,9,NA,NA,Asteraceae,Synotis,CB
Synotis nagensium,¾âÒ¶ºÏ¶ú¾Õ,8,3,NA,NA,Asteraceae,Synotis,CB
Synotis saluenensis,ÏÙÃ«ºÏ¶ú¾Õ,10,2,NA,NA,Asteraceae,Synotis,WD
Synotis sinica,»ªºÏ¶ú¾Õ,7,9,NA,NA,Asteraceae,Synotis,CB
Synotis triligulata,ÈıÉàºÏ¶ú¾Õ,10,5,NA,NA,Asteraceae,Synotis,CB
Syzygium acuminatissimum,Ğ¤ÆÑÌÒ,7,10,NA,NA,Myrtaceae,Syzygium,WD
Syzygium araiocladum,ÏßÖ¦ÆÑÌÒ,5,6,11,11,Myrtaceae,Syzygium,WD
Syzygium austrosinense,»ªÄÏÆÑÌÒ,6,8,NA,NA,Myrtaceae,Syzygium,WD
Syzygium austroyunnanense,µáÄÏÆÑÌÒ,4,4,NA,NA,Myrtaceae,Syzygium,WD
Syzygium bullockii,ºÚ×ìÆÑÌÒ,4,5,10,11,Myrtaceae,Syzygium,WD
Syzygium buxifolium,³àéª,6,8,10,12,Myrtaceae,Syzygium,WD
Syzygium cathayense,»ªÏÄÆÑÌÒ,1,2,NA,NA,Myrtaceae,Syzygium,WD
Syzygium championii,×ÓÁèÆÑÌÒ,8,11,10,12,Myrtaceae,Syzygium,WD
Syzygium chunianum,ÃÜÂöÆÑÌÒ,6,7,8,11,Myrtaceae,Syzygium,WD
Syzygium cinereum,¶ÛÒ¶ÆÑÌÒ,4,5,NA,NA,Myrtaceae,Syzygium,WD
Syzygium cumini,ÎÚÄ«,3,4,11,12,Myrtaceae,Syzygium,WD
Syzygium cumini var. tsoi,³¤İàÎÚÄ«,NA,NA,NA,NA,Myrtaceae,Syzygium,WD
Syzygium euonymifolium,ÎÀÃ¬Ò¶ÆÑÌÒ,5,8,11,1,Myrtaceae,Syzygium,WD
Syzygium fluviatile,Ë®ÖñÆÑÌÒ,4,7,9,12,Myrtaceae,Syzygium,WD
Syzygium fruticosum,´Ø»¨ÆÑÌÒ,5,5,6,7,Myrtaceae,Syzygium,WD
Syzygium globiflorum,¶ÌÒ©ÆÑÌÒ,4,8,NA,NA,Myrtaceae,Syzygium,WD
Syzygium grijsii,ÂÖÒ¶ÆÑÌÒ,5,6,11,12,Myrtaceae,Syzygium,WD
Syzygium guangxiense,¹ãÎ÷ÆÑÌÒ,NA,NA,11,11,Myrtaceae,Syzygium,WD
Syzygium hancei,ºìÁÛÆÑÌÒ,8,9,11,11,Myrtaceae,Syzygium,WD
Syzygium handelii,¹óÖİÆÑÌÒ,4,6,NA,NA,Myrtaceae,Syzygium,WD
Syzygium imitans,¹ğÄÏÆÑÌÒ,9,9,NA,NA,Myrtaceae,Syzygium,WD
Syzygium kwangtungense,¹ã¶«ÆÑÌÒ,7,7,10,10,Myrtaceae,Syzygium,WD
Syzygium levinei,É½ÆÑÌÒ,8,9,2,5,Myrtaceae,Syzygium,WD
Syzygium lineatum,³¤»¨ÆÑÌÒ,4,4,NA,NA,Myrtaceae,Syzygium,WD
Syzygium megacarpum,À«Ò¶ÆÑÌÒ,4,10,7,10,Myrtaceae,Syzygium,WD
Syzygium myrsinifolium,ÖñÒ¶ÆÑÌÒ,12,5,6,7,Myrtaceae,Syzygium,WD
Syzygium nervosum,Ë®ÎÌÆÑÌÒ,5,6,NA,NA,Myrtaceae,Syzygium,WD
Syzygium odoratum,ÏãÆÑÌÒ,4,6,10,11,Myrtaceae,Syzygium,WD
Syzygium polypetaloideum,¼Ù¶à°êÆÑÌÒ,4,7,7,9,Myrtaceae,Syzygium,WD
Syzygium rehderianum,ºìÖ¦ÆÑÌÒ,6,8,11,1,Myrtaceae,Syzygium,WD
Syzygium salwinense,Å­½­ÆÑÌÒ,3,4,5,6,Myrtaceae,Syzygium,WD
Syzygium sterrophyllum,Ó²Ò¶ÆÑÌÒ,6,9,11,1,Myrtaceae,Syzygium,WD
Syzygium szemaoense,Ë¼Ã©ÆÑÌÒ,7,8,9,11,Myrtaceae,Syzygium,WD
Syzygium tenuirhachis,Ï¸ÖáÆÑÌÒ,6,6,NA,NA,Myrtaceae,Syzygium,WD
Syzygium tephrodes,·½Ö¦ÆÑÌÒ,5,6,11,12,Myrtaceae,Syzygium,WD
Syzygium tetragonum,ËÄ½ÇÆÑÌÒ,7,8,11,1,Myrtaceae,Syzygium,WD
Syzygium tsoongii,ÏÁÒ¶ÆÑÌÒ,5,8,10,11,Myrtaceae,Syzygium,WD
Syzygium vestitum,Ã«ÂöÆÑÌÒ,5,7,NA,NA,Myrtaceae,Syzygium,WD
Tabernaemontana bovina,Ò©ÓÃ¹·ÑÀ»¨,5,6,8,12,Apocynaceae,Tabernaemontana,WD
Tabernaemontana corymbosa,É¡·¿¹·ÑÀ»¨,5,9,7,12,Apocynaceae,Tabernaemontana,WD
Tabernaemontana divaricata,¹·ÑÀ»¨,6,11,9,2,Apocynaceae,Tabernaemontana,WD
Tacca chantrieri,¼ı¸ùÊí,4,11,NA,NA,Taccaceae,Tacca,CB
Tadehagi pseudotriquetrum,Âû¾¥ºùÂ«²è,8,8,10,12,Fabaceae,Tadehagi,WD
Tadehagi triquetrum,ºùÂ«²è,7,8,10,11,Fabaceae,Tadehagi,WD
Tainia cordifolia,ĞÄÒ¶´ø´½À¼,5,7,NA,NA,Orchidaceae,NA,NA
Tainia dunnii,´ø´½À¼,3,4,NA,NA,Orchidaceae,Tainia,CB
Tainia hongkongensis,Ïã¸Û´ø´½À¼,4,5,NA,NA,Orchidaceae,Tainia,CB
Tainia hookeriana,ÂÌ»¨´ø´½À¼,2,3,NA,NA,Orchidaceae,Tainia,CB
Tainia latifolia,À«Ò¶´ø´½À¼,3,3,NA,NA,Orchidaceae,Tainia,CB
Tainia macrantha,´ó»¨´ø´½À¼,7,8,NA,NA,Orchidaceae,Tainia,CB
Tainia penangiana,éÄÀÆÓì´ø´½À¼,2,3,NA,NA,Orchidaceae,Tainia,CB
Tainia ruybarrettoi,ÄÏ·½´ø´½À¼,3,3,NA,NA,Orchidaceae,Tainia,CB
Tainia viridifusca,¸ßñŞ´ø´½À¼,4,5,NA,NA,Orchidaceae,Tainia,CB
Tamarix chinensis,èßÁø,6,6,8,8,Tamaricaceae,Tamarix,WD
Tapiscia sinensis,ñ¨½·Ê÷,5,6,ÒîÄê7,ÒîÄê7,Staphyleaceae,Tapiscia,WD
Taraxacum mongolicum,ÆÑ¹«Ó¢,4,9,5,10,Asteraceae,Taraxacum,CB
Tarenna acutisepala,¼âİàÎÚ¿ÚÊ÷,4,9,5,11,Rubiaceae,Tarenna,WD
Tarenna attenuata,¼Ù¹ğÎÚ¿ÚÊ÷,4,12,5,1,Rubiaceae,Tarenna,WD
Tarenna austrosinensis,»ªÄÏÎÚ¿ÚÊ÷,4,5,8,9,Rubiaceae,Tarenna,WD
Tarenna depauperata,°×Æ¤ÎÚ¿ÚÊ÷,4,11,4,1,Rubiaceae,Tarenna,WD
Tarenna lanceolata,¹ãÎ÷ÎÚ¿ÚÊ÷,10,10,5,11,Rubiaceae,Tarenna,WD
Tarenna lancilimba,ÅûÕëÒ¶ÎÚ¿ÚÊ÷,4,6,6,1,Rubiaceae,Tarenna,WD
Tarenna mollissima,°×»¨ÈôµÆÁı,5,7,5,2,Rubiaceae,Tarenna,WD
Tarenna pubinervis,µáÄÏÎÚ¿ÚÊ÷,3,5,6,1,Rubiaceae,Tarenna,WD
Tarenna sinica,³¤¹£ÎÚ¿ÚÊ÷,6,6,NA,NA,Rubiaceae,Tarenna,WD
Tarenna tsangii,º£ÄÏÎÚ¿ÚÊ÷,5,7,7,1,Rubiaceae,Tarenna,WD
Tarennoidea wallichii,ÁëÂŞÂó,3,6,7,2,Rubiaceae,Tarennoidea,WD
Taxillus balansae,ÀõÃ«¶Û¹û¼ÄÉú,3,12,4,12,Loranthaceae,Taxillus,WD
Taxillus caloreas,ËÉ°Ø¶Û¹û¼ÄÉú,7,9,4,5,Loranthaceae,Taxillus,WD
Taxillus chinensis,¹ã¼ÄÉú,4,1,4,1,Loranthaceae,Taxillus,WD
Taxillus delavayi,ÁøÊ÷¼ÄÉú,3,7,5,9,Loranthaceae,Taxillus,WD
Taxillus levinei,ĞâÃ«¶Û¹û¼ÄÉú,9,12,4,5,Loranthaceae,Taxillus,WD
Taxillus limprichtii,Ä¾À¼¼ÄÉú,10,3,6,7,Loranthaceae,Taxillus,WD
Taxillus liquidambaricola,·ãÏã¶Û¹û¼ÄÉú,8,10,10,12,Loranthaceae,Taxillus,WD
Taxillus nigrans,Ã«Ò¶¶Û¹û¼ÄÉú,8,11,4,5,Loranthaceae,Taxillus,WD
Taxillus sutchuenensis var. duclouxii,»ÒÃ«É£¼ÄÉú,6,8,NA,NA,Loranthaceae,Taxillus,WD
Telosma procumbens,ÎÔ¾¶Ò¹À´Ïã,5,5,9,11,Asclepiadaceae,Telosma,WD
Tephroseris kirilowii,¹·Éà²İ,2,8,NA,NA,Asteraceae,Tephroseris,CB
Tephroseris pseudosonchus,Ç­¹·Éà²İ,4,5,NA,NA,Asteraceae,Tephroseris,CB
Tephrosia candida,°×»ÒÃ«¶¹,10,11,12,12,Fabaceae,Tephrosia,CB
Tephrosia purpurea,»ÒÃ«¶¹,8,8,NA,NA,Fabaceae,Tephrosia,CB
Tephrosia vestita,»Æ»ÒÃ«¶¹,10,10,12,12,Fabaceae,Tephrosia,CB
Terminalia catappa,é­ÈÊÊ÷,3,6,7,9,Combretaceae,Terminalia,WD
Terminalia chebula,Ú­×Ó,5,5,7,9,Combretaceae,Terminalia,WD
Terminalia franchetii,µáé­ÈÊ,4,4,5,8,Combretaceae,Terminalia,WD
Terminalia myriocarpa,Ç§¹ûé­ÈÊ,8,9,10,1,Combretaceae,Terminalia,WD
Terminalia nigrovenulosa,º£ÄÏé­ÈÊ,7,9,10,12,Combretaceae,Terminalia,WD
Ternstroemia conicocarpa,×¶¹ûºñÆ¤Ïã,5,6,9,10,Theaceae,Ternstroemia,WD
Ternstroemia gymnanthera,ºñÆ¤Ïã,5,7,8,10,Theaceae,Ternstroemia,WD
Ternstroemia gymnanthera var. wightii,À«Ò¶ºñÆ¤Ïã,NA,NA,NA,NA,Theaceae,Ternstroemia,WD
Ternstroemia hainanensis,º£ÄÏºñÆ¤Ïã,5,6,8,10,Theaceae,Ternstroemia,WD
Ternstroemia insignis,´ó¹ûºñÆ¤Ïã,6,7,8,10,Theaceae,Ternstroemia,WD
Ternstroemia japonica,ÈÕ±¾ºñÆ¤Ïã,6,7,10,11,Theaceae,Ternstroemia,WD
Ternstroemia kwangtungensis,ºñÒ¶ºñÆ¤Ïã,5,6,10,11,Theaceae,Ternstroemia,WD
Ternstroemia luteoflora,¼âİàºñÆ¤Ïã,5,6,8,10,Theaceae,Ternstroemia,WD
Ternstroemia microphylla,Ğ¡Ò¶ºñÆ¤Ïã,5,6,8,10,Theaceae,Ternstroemia,WD
Ternstroemia nitida,ÁÁÒ¶ºñÆ¤Ïã,6,7,8,9,Theaceae,Ternstroemia,WD
Tetracera sarmentosa,ÎıÒ¶ÌÙ,4,5,NA,NA,Araceae,Tetracera,WD
Tetracera scandens,Ã«¹ûÎıÒ¶ÌÙ,NA,NA,NA,NA,Dilleniaceae,NA,NA
Tetradium austrosinense,»ªÄÏÎâİÇ,6,7,9,11,Rutaceae,Tetradium,WD
Tetradium calcicola,Ê¯É½ÎâİÇ,5,6,8,9,Rutaceae,Tetradium,WD
Tetradium daniellii,³ôÌ´ÎâİÇ,6,8,9,11,Rutaceae,Tetradium,WD
Tetradium glabrifolium,é¬Ò¶ÎâİÇ,7,9,10,12,Rutaceae,Tetradium,WD
Tetradium ruticarpum,ÃÜ¹ûÎâİÇ,6,6,8,8,Rutaceae,Tetradium,WD
Tetradium trichotomum,ÃÛé¬ÎâİÇ,6,7,9,11,Rutaceae,Tetradium,WD
Tetrapanax papyrifer,Í¨ÍÑÄ¾,9,10,12,5,Araliaceae,Tetrapanax,WD
Tetrastigma apiculatum,²İÑÂÌÙ,4,5,NA,NA,Vitaceae,Tetrastigma,WD
Tetrastigma apiculatum var. pubescens,ÈáÃ«²İÑÂÌÙ,NA,NA,NA,NA,Vitaceae,Tetrastigma,WD
Tetrastigma caudatum,Î²Ò¶ÑÂÅÀÌÙ,5,7,9,4,Vitaceae,Tetrastigma,WD
Tetrastigma cauliflorum,¾¥»¨ÑÂÅÀÌÙ,4,4,6,12,Vitaceae,Tetrastigma,WD
Tetrastigma ceratopetalum,½Ç»¨ÑÂÅÀÌÙ,4,5,9,11,Vitaceae,Tetrastigma,WD
Tetrastigma delavayi,ÆßĞ¡Ò¶ÑÂÅÀÌÙ,6,7,10,3,Vitaceae,Tetrastigma,WD
Tetrastigma erubescens,ºìÖ¦ÑÂÅÀÌÙ,4,5,4,5,Vitaceae,Tetrastigma,WD
Tetrastigma erubescens var. monophyllum,µ¥Ò¶ºìÖ¦ÑÂÅÀÌÙ,NA,NA,NA,NA,Vitaceae,Tetrastigma,WD
Tetrastigma hemsleyanum,ÈıÒ¶ÑÂÅÀÌÙ,4,6,8,11,Vitaceae,Tetrastigma,CB
Tetrastigma henryi,ÃÉ×ÔÑÂÅÀÌÙ,4,4,9,9,Vitaceae,Tetrastigma,WD
Tetrastigma hypoglaucum,²æĞëÑÂÅÀÌÙ,6,6,8,9,Vitaceae,Tetrastigma,WD
Tetrastigma jinxiuense,½ğĞãÑÂÅÀÌÙ,5,5,NA,NA,Vitaceae,Tetrastigma,WD
Tetrastigma kwangsiense,¹ãÎ÷ÑÂÅÀÌÙ,4,6,8,11,Vitaceae,Tetrastigma,WD
Tetrastigma longipedunculatum,³¤¹£ÑÂÅÀÌÙ,5,5,NA,NA,Vitaceae,Tetrastigma,WD
Tetrastigma obtectum,ÑÂÅÀÌÙ,4,6,8,11,Vitaceae,Tetrastigma,CB
Tetrastigma obtectum var. glabrum,ÎŞÃ«ÑÂÅÀÌÙ,3,5,7,11,Vitaceae,Tetrastigma,CB
Tetrastigma pachyphyllum,ºñÒ¶ÑÂÅÀÌÙ,4,7,5,10,Vitaceae,Tetrastigma,WD
Tetrastigma papillatum,º£ÄÏÑÂÅÀÌÙ,3,3,8,8,Vitaceae,Tetrastigma,WD
Tetrastigma planicaule,±âµ£ÌÙ,4,6,8,12,Vitaceae,Tetrastigma,WD
Tetrastigma pubinerve,Ã«ÂöÑÂÅÀÌÙ,6,6,8,10,Vitaceae,Tetrastigma,WD
Tetrastigma retinervium,ÈáÃ«ÍøÂöÑÂÅÀÌÙ,4,5,8,9,Vitaceae,NA,NA
Tetrastigma retinervium var. pubescens,ÈáÃ«ÍøÂöÑÂÅÀÌÙ,NA,NA,NA,NA,Vitaceae,Tetrastigma,WD
Tetrastigma serrulatum,ÏÁÒ¶ÑÂÅÀÌÙ,3,6,7,10,Vitaceae,Tetrastigma,CB
Tetrastigma sichouense,Î÷³ëÑÂÅÀÌÙ,5,5,9,10,Vitaceae,Tetrastigma,WD
Tetrastigma sichouense var. megalocarpum,´ó¹ûÎ÷³ëÑÂÅÀÌÙ,NA,NA,NA,NA,Vitaceae,Tetrastigma,WD
Tetrastigma tonkinense,Ô½ÄÏÑÂÅÀÌÙ,4,4,5,5,Vitaceae,Tetrastigma,WD
Teucrium anlungense,°²ÁúÏã¿Æ¿Æ,10,10,NA,NA,Lamiaceae,Teucrium,CB
Teucrium bidentatum,¶ş³İÏã¿Æ¿Æ,NA,NA,NA,NA,Lamiaceae,Teucrium,CB
Teucrium japonicum,Ëë»¨Ïã¿Æ¿Æ,7,9,NA,NA,Lamiaceae,Teucrium,CB
Teucrium pernyi,Â®É½Ïã¿Æ¿Æ,NA,NA,NA,NA,Lamiaceae,Teucrium,CB
Teucrium pilosum,³¤Ã«Ïã¿Æ¿Æ,7,8,NA,NA,Lamiaceae,Teucrium,CB
Teucrium quadrifarium,ÌúÖá²İ,7,9,NA,NA,Lamiaceae,Teucrium,WD
Teucrium viscidum,Ñª¼û³î,6,11,NA,NA,Lamiaceae,Teucrium,CB
Teucrium viscidum var. macrostephanum,Ñª¼û³î´ó´½±äÖÖ,NA,NA,NA,NA,Lamiaceae,Teucrium,CB
Teucrium viscidum var. nepetoides,Ñª¼û³îÎ¢Ã«±äÖÖ,NA,NA,NA,NA,Lamiaceae,Teucrium,CB
Thalictrum acutifolium,¼âÒ¶ÌÆËÉ²İ,4,7,NA,NA,Ranunculaceae,Thalictrum,CB
Thalictrum ichangense,¶ÜÒ¶ÌÆËÉ²İ,5,7,NA,NA,Ranunculaceae,Thalictrum,CB
Thalictrum javanicum,×¦ÍÛÌÆËÉ²İ,4,7,NA,NA,Ranunculaceae,Thalictrum,CB
Thalictrum minus var. hypoleucum,¶«ÑÇÌÆËÉ²İ,NA,NA,NA,NA,Ranunculaceae,Thalictrum,CB
Thalictrum ramosum,¶àÖ¦ÌÆËÉ²İ,4,4,5,6,Ranunculaceae,Thalictrum,CB
Thalictrum umbricola,ÒõµØÌÆËÉ²İ,3,4,NA,NA,Ranunculaceae,Thalictrum,CB
Themeda anathera,ÁöİÑ,8,10,8,10,Poaceae,Themeda,CB
Themeda arundinacea,Î¤İÑ,9,4,9,4,Poaceae,Themeda,CB
Themeda caudata,°ú×Ó²İ,7,12,7,12,Poaceae,Themeda,CB
Themeda villosa,İÑ,8,1,8,1,Poaceae,Themeda,CB
Thesium chinense,°ÙÈï²İ,4,5,6,7,Santalaceae,Thesium,CB
Thespesia lampas,°×½ÅÍ©ÃŞ,9,1,NA,NA,Malvaceae,Thespesia,WD
Thevetia peruviana,»Æ»¨¼ĞÖñÌÒ,5,12,8,5,Apocynaceae,Thevetia,WD
Thladiantha cordifolia var. tomentosa,È×Ã«³à,NA,NA,NA,NA,Cucurbitaceae,Thladiantha,CB
Thladiantha cordifolia var. tomentosa,´ó°ú³à,5,11,5,11,Cucurbitaceae,Thladiantha,CB
Thladiantha dentata,³İÒ¶³à,6,8,9,11,Cucurbitaceae,Thladiantha,CB
Thladiantha globicarpa,Çò¹û³à,6,11,6,11,Cucurbitaceae,Thladiantha,CB
Thladiantha henryi,Öå¹û³à,6,11,6,11,Cucurbitaceae,Thladiantha,CB
Thladiantha hookeri,ÒìÒ¶³à,4,10,4,10,Cucurbitaceae,Thladiantha,CB
Thladiantha hookeri var. heptadactyla,ÆßÒ¶³à,NA,NA,NA,NA,Cucurbitaceae,Thladiantha,CB
Thladiantha hookeri var. palmatifolia,ÈıÒ¶³à,NA,NA,NA,NA,Cucurbitaceae,Thladiantha,CB
Thladiantha longifolia,³¤Ò¶³à­”,4,7,8,10,Cucurbitaceae,NA,NA
Thladiantha nudiflora,ÄÏ³à,3,8,9,11,Cucurbitaceae,Thladiantha,CB
Thrixspermum centipeda,°×µãÀ¼,6,7,NA,NA,Orchidaceae,Thrixspermum,CB
Thrixspermum tsii,¼ªÊÏ°×µãÀ¼,5,6,NA,NA,Orchidaceae,Thrixspermum,CB
Thunbergia eberhardtii,¶şÉ«É½Ç£Å£,8,11,1,4,Acanthaceae,Thunbergia,WD
Thunbergia fragrans,Íë»¨²İ,8,1,11,5,Acanthaceae,Thunbergia,CB
Thunbergia fragrans subsp. hainanensis,º£ÄÏÉ½Ç£Å£,NA,NA,NA,NA,Acanthaceae,Thunbergia,CB
Thyrocarpus sampsonii,¶Ü¹û²İ,5,7,5,7,Boraginaceae,Thyrocarpus,CB
Thysanolaena latifolia,ôÕÒ¶Â«,12,5,NA,NA,Poaceae,Thysanolaena,CB
Thysanotus chinensis,ÒìÈï²İ,5,7,5,7,Liliaceae,Thysanotus,CB
Tiarella polyphylla,»ÆË®Ö¦,4,5,5,7,Saxifragaceae,Tiarella,CB
Tilia chingiana,¶ÌÃ«é²,6,7,NA,NA,Tiliaceae,Tilia,WD
Tilia miqueliana,ÄÏ¾©é²,7,7,NA,NA,Tiliaceae,Tilia,WD
Tilia tuan,é²Ê÷,4,4,9,10,Tiliaceae,Tilia,WD
Tinomiscium petiolare,´óÒ¶ÌÙ,3,8,9,11,Menispermaceae,Tinomiscium,WD
Tinospora crispa,²¨Ò¶ÇàÅ£µ¨,3,5,6,8,Menispermaceae,Tinospora,CB
Tinospora guangxiensis,¹ãÎ÷ÇàÅ£µ¨,NA,NA,6,6,Menispermaceae,Tinospora,WD
Tinospora sagittata,ÇàÅ£µ¨,4,4,9,11,Menispermaceae,Tinospora,CB
Tinospora sagittata var. leucocarpa,°×¹ûÇàÅ£µ¨,NA,NA,NA,NA,Menispermaceae,Tinospora,CB
Tinospora sagittata var. yunnanensis,ÔÆÄÏÇàÅ£µ¨,3,5,NA,NA,Menispermaceae,Tinospora,CB
Tinospora sinensis,ÖĞ»ªÇàÅ£µ¨,4,4,5,6,Menispermaceae,Tinospora,WD
Tirpitzia ovoidea,Ã×Äî°Å,5,7,10,11,Linaceae,Tirpitzia,WD
Tirpitzia sinensis,ÇàÀé²ñ,6,8,10,12,Linaceae,Tirpitzia,WD
Toddalia asiatica,·ÉÁúÕÆÑª,6,8,9,2,Rutaceae,Toddalia,WD
Tolypanthus esquirolii,Ç­¹ğ´ó°ú¼ÄÉú,4,6,5,8,Loranthaceae,Tolypanthus,WD
Tolypanthus maclurei,´ó°ú¼ÄÉú,4,7,8,10,Loranthaceae,Tolypanthus,WD
Toona ciliata,ºì´»,4,5,7,7,Meliaceae,Toona,WD
Toona sinensis,Ïã´»,6,8,10,12,Meliaceae,Toona,WD
Toona sureni,×Ï´»,4,5,9,10,Meliaceae,Toona,WD
Torenia asiatica,¹âÒ¶ºûµû²İ,5,11,5,11,Scrophulariaceae,Torenia,CB
Torenia benthamiana,Ã«Ò¶ºûµû²İ,8,5,8,5,Scrophulariaceae,Torenia,CB
Torenia biniflora,¶ş»¨ºûµû²İ,7,10,7,10,Scrophulariaceae,Torenia,CB
Torenia concolor,µ¥É«ºûµû²İ,5,11,5,11,Scrophulariaceae,Torenia,CB
Torenia cordifolia,Î÷ÄÏºûµû²İ,9,11,9,11,Scrophulariaceae,Torenia,CB
Torenia flava,»Æ»¨ºûµû²İ,6,11,6,11,Scrophulariaceae,Torenia,CB
Torenia fordii,×Ï°ßºûµû²İ,7,10,7,10,Scrophulariaceae,Torenia,CB
Torenia parviflora,Ğ¡»¨ºûµû²İ,NA,NA,10,10,Scrophulariaceae,Torenia,CB
Torenia violacea,×Ïİàºûµû²İ,8,11,8,11,Scrophulariaceae,Torenia,CB
Toricellia angulata,½ÇÒ¶ÇÊ±úÄ¾,4,4,6,7,Toricelliaceae,Toricellia,WD
